-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523639678955,-87.0000991821289,0.0
-2.999523162841797,-87.00010681152344,0.004340387387904426
-2.9995229244232178,-87.00010681152344,0.0018241637494670396
-2.999523162841797,-87.00010681152344,0.00017900353507327354
-2.999523162841797,-87.00010681152344,0.0004067826279745069
-2.999523639678955,-87.00010681152344,0.0003980324616031891
-2.999523639678955,-87.00010681152344,0.00025904105803666483
-2.999523878097534,-87.00010681152344,0.0011215797487157664
-2.999523639678955,-87.00011444091797,0.0016759535576243607
-2.999523162841797,-87.00011444091797,0.001420912637277961
-2.999523162841797,-87.00011444091797,0.001420912637277961
-2.9995217323303223,-87.00011444091797,0.001220261339474222
-2.999521017074585,-87.00011444091797,0.0018096729569704317
-2.9995205402374268,-87.00011444091797,0.0013440141004706094
-2.9995198249816895,-87.00011444091797,0.0009514166879870823
-2.9995198249816895,-87.00011444091797,0.0009514166879870823
-2.9995193481445312,-87.00011444091797,0.0004877000254471268
-2.999518871307373,-87.00011444091797,0.001284066634661073
-2.999518632888794,-87.00011444091797,0.0009413885962003217
-2.9995181560516357,-87.00011444091797,0.0008006830134994377
-2.9995176792144775,-87.00011444091797,0.00014740996502445605
-2.9995174407958984,-87.0001220703125,0.00033871732982578945
-2.9995172023773193,-87.0001220703125,0.0014307518111992825
-2.999516725540161,-87.0001220703125,0.0015953842169543627
-2.999516487121582,-87.0001220703125,0.00010400771358967245
-2.999516487121582,-87.0001220703125,0.0006597544209564841
-2.999516487121582,-87.0001220703125,0.0001009876107268968
-2.999516248703003,-87.0001220703125,0.0005802875502147694
-2.999516248703003,-87.0001220703125,0.0003731501912211534
-2.999516010284424,-87.0001220703125,0.0006382950840431883
-2.999516010284424,-87.0001220703125,0.0002524398913997251
-2.9995155334472656,-87.0001220703125,0.00023201247258156313
-2.9995439052581787,-86.99812316894531,0.23028169982719748
-2.9996471405029297,-86.98997497558594,0.5813107786607375
-2.99981951713562,-86.97755432128906,0.8497714532297991
-3.0000717639923096,-86.95976257324219,1.16284633400345
-3.00039005279541,-86.93708038330078,1.431631570936056
-3.0007448196411133,-86.91140747070312,1.6652196103151138
-3.0011863708496094,-86.87894439697266,1.8982117374587295
-3.0016441345214844,-86.8448486328125,2.099307684794197
